id,nom,type,responsable,budget,statut,nb_reunions,mois_depuis_activite,risque
2211,Partenaire_2211,Institution,Responsable_35,2035439,En attente,20,10,0
2212,Partenaire_2212,Institution,Responsable_20,823411,Suspendue,8,22,40
2213,Partenaire_2213,Association,Responsable_37,1830392,En attente,1,8,30
2214,Partenaire_2214,Institution,Responsable_7,1481094,Suspendue,12,19,40
2215,Partenaire_2215,Association,Responsable_13,4094268,En attente,11,14,60
2216,Partenaire_2216,Institution,Responsable_4,4171896,Active,17,8,20
2217,Partenaire_2217,Institution,Responsable_45,1143841,Suspendue,8,14,40
2218,Partenaire_2218,Entreprise,Responsable_20,2262457,Terminée,11,1,0
2219,Partenaire_2219,Institution,Responsable_12,3589924,En attente,16,18,60
2220,Partenaire_2220,Institution,Responsable_20,752206,Terminée,11,22,40
2221,Partenaire_2221,Association,Responsable_2,4361102,En attente,2,16,90
2222,Partenaire_2222,Université,Responsable_46,2158777,Active,4,23,40
2223,Partenaire_2223,Institution,Responsable_17,4469957,Suspendue,1,12,50
2224,Partenaire_2224,Université,Responsable_41,2214538,Terminée,13,7,0
2225,Partenaire_2225,Institution,Responsable_43,2268871,Terminée,9,3,0
2226,Partenaire_2226,Institution,Responsable_1,4935915,Active,20,21,60
2227,Partenaire_2227,Entreprise,Responsable_39,4838475,En attente,5,22,60
2228,Partenaire_2228,Université,Responsable_13,4716412,En attente,19,2,20
2229,Partenaire_2229,Université,Responsable_43,1561400,Active,1,14,70
2230,Partenaire_2230,Université,Responsable_30,2403018,En attente,6,3,0
2231,Partenaire_2231,Institution,Responsable_6,2566057,Active,9,9,0
2232,Partenaire_2232,Association,Responsable_22,1850658,Active,5,21,40
2233,Partenaire_2233,Association,Responsable_20,1618728,En attente,14,16,40
2234,Partenaire_2234,Institution,Responsable_38,3589936,Terminée,6,0,20
2235,Partenaire_2235,Institution,Responsable_12,2307417,Active,2,20,70
2236,Partenaire_2236,Institution,Responsable_6,2357515,Terminée,20,16,40
2237,Partenaire_2237,Institution,Responsable_39,687621,En attente,5,5,0
2238,Partenaire_2238,Université,Responsable_35,596674,Terminée,13,4,0
2239,Partenaire_2239,Institution,Responsable_17,2959540,Suspendue,7,1,0
2240,Partenaire_2240,Association,Responsable_48,3719133,Active,20,1,20
2241,Partenaire_2241,Institution,Responsable_28,3946268,En attente,7,0,20
2242,Partenaire_2242,Association,Responsable_33,1776087,Terminée,9,10,0
2243,Partenaire_2243,Université,Responsable_5,3671328,Terminée,20,3,20
2244,Partenaire_2244,Institution,Responsable_37,333435,Suspendue,1,15,70
2245,Partenaire_2245,Entreprise,Responsable_36,3972474,Suspendue,19,0,20
2246,Partenaire_2246,Institution,Responsable_20,3558695,Suspendue,18,5,20
2247,Partenaire_2247,Entreprise,Responsable_25,1680167,Suspendue,13,17,40
2248,Partenaire_2248,Entreprise,Responsable_22,2079824,Terminée,15,15,40
2249,Partenaire_2249,Association,Responsable_19,2894207,Suspendue,13,11,0
2250,Partenaire_2250,Entreprise,Responsable_49,4407433,Active,20,23,60
2251,Partenaire_2251,Université,Responsable_37,1842166,Terminée,19,7,0
2252,Partenaire_2252,Institution,Responsable_16,1383705,Suspendue,15,12,0
2253,Partenaire_2253,Entreprise,Responsable_1,4407498,Terminée,8,3,20
2254,Partenaire_2254,Entreprise,Responsable_22,4831331,Active,15,14,60
2255,Partenaire_2255,Association,Responsable_15,3278112,En attente,0,15,90
2256,Partenaire_2256,Université,Responsable_35,1910622,Suspendue,11,11,0
2257,Partenaire_2257,Institution,Responsable_6,2054086,Suspendue,16,16,40
2258,Partenaire_2258,Université,Responsable_10,2958407,En attente,13,8,0
2259,Partenaire_2259,Entreprise,Responsable_17,1605252,Terminée,16,23,40
2260,Partenaire_2260,Association,Responsable_1,4199958,En attente,3,16,60
2261,Partenaire_2261,Institution,Responsable_35,3914480,Suspendue,11,19,60
2262,Partenaire_2262,Université,Responsable_1,1235947,Active,14,23,40
2263,Partenaire_2263,Université,Responsable_30,559443,Active,18,3,0
2264,Partenaire_2264,Université,Responsable_10,2426668,Active,1,19,70
2265,Partenaire_2265,Institution,Responsable_17,1059802,Suspendue,6,13,40
2266,Partenaire_2266,Université,Responsable_16,2066566,Suspendue,15,2,0
2267,Partenaire_2267,Association,Responsable_45,465009,Suspendue,1,24,70
2268,Partenaire_2268,Institution,Responsable_42,2964032,Suspendue,3,10,0
2269,Partenaire_2269,Association,Responsable_29,1859278,Terminée,7,3,0
2270,Partenaire_2270,Entreprise,Responsable_1,990040,Suspendue,4,11,0
2271,Partenaire_2271,Institution,Responsable_22,723895,Active,1,3,30
2272,Partenaire_2272,Association,Responsable_29,1199866,Active,13,3,0
2273,Partenaire_2273,Institution,Responsable_25,1320997,En attente,10,13,40
2274,Partenaire_2274,Université,Responsable_34,2171546,Active,20,5,0
2275,Partenaire_2275,Association,Responsable_34,2952249,Terminée,5,1,0
2276,Partenaire_2276,Université,Responsable_32,1610220,Active,2,6,30
2277,Partenaire_2277,Entreprise,Responsable_2,1162343,Terminée,2,13,70
2278,Partenaire_2278,Institution,Responsable_25,3210771,Suspendue,12,20,60
2279,Partenaire_2279,Association,Responsable_2,4990060,En attente,11,17,60
2280,Partenaire_2280,Institution,Responsable_11,2436435,Active,3,1,0
2281,Partenaire_2281,Université,Responsable_16,707156,Terminée,4,7,0
2282,Partenaire_2282,Institution,Responsable_20,4133557,Terminée,19,15,60
2283,Partenaire_2283,Association,Responsable_44,2255127,Suspendue,0,18,70
2284,Partenaire_2284,Entreprise,Responsable_6,1156374,Terminée,2,6,30
2285,Partenaire_2285,Institution,Responsable_28,1360136,Suspendue,13,12,0
2286,Partenaire_2286,Entreprise,Responsable_38,993452,Suspendue,15,23,40
2287,Partenaire_2287,Association,Responsable_13,1752839,En attente,3,19,40
2288,Partenaire_2288,Institution,Responsable_38,4656296,Suspendue,7,11,20
2289,Partenaire_2289,Association,Responsable_6,4875516,Suspendue,7,7,20
2290,Partenaire_2290,Université,Responsable_21,3710582,Suspendue,12,0,20
2291,Partenaire_2291,Institution,Responsable_46,1170020,Active,11,8,0
2292,Partenaire_2292,Entreprise,Responsable_47,3205335,En attente,6,8,20
2293,Partenaire_2293,Institution,Responsable_48,4160356,Terminée,8,20,60
2294,Partenaire_2294,Université,Responsable_39,1097337,En attente,2,2,30
2295,Partenaire_2295,Association,Responsable_44,65470,Active,12,11,0
2296,Partenaire_2296,Institution,Responsable_10,4179238,Active,0,17,90
2297,Partenaire_2297,Association,Responsable_8,1701724,Suspendue,10,3,0
2298,Partenaire_2298,Association,Responsable_49,1294998,Suspendue,11,20,40
2299,Partenaire_2299,Université,Responsable_17,742993,Terminée,18,15,40
2300,Partenaire_2300,Université,Responsable_31,455015,En attente,1,18,70
2301,Partenaire_2301,Association,Responsable_47,4774548,Terminée,4,19,60
2302,Partenaire_2302,Université,Responsable_26,4429521,Suspendue,1,3,50
2303,Partenaire_2303,Université,Responsable_47,845811,En attente,2,17,70
2304,Partenaire_2304,Université,Responsable_38,2691381,En attente,5,1,0
2305,Partenaire_2305,Entreprise,Responsable_27,3979089,Active,12,1,20
2306,Partenaire_2306,Université,Responsable_49,2778368,Suspendue,1,21,70
2307,Partenaire_2307,Université,Responsable_50,138521,Terminée,15,9,0
2308,Partenaire_2308,Université,Responsable_41,2986047,En attente,18,5,0
2309,Partenaire_2309,Association,Responsable_36,966466,En attente,16,8,0
2310,Partenaire_2310,Entreprise,Responsable_18,342326,Terminée,2,24,70
2311,Partenaire_2311,Association,Responsable_50,1226434,Suspendue,6,23,40
2312,Partenaire_2312,Entreprise,Responsable_6,3222501,Suspendue,12,10,20
2313,Partenaire_2313,Association,Responsable_17,3462235,Terminée,20,4,20
2314,Partenaire_2314,Institution,Responsable_11,1163178,Suspendue,7,7,0
2315,Partenaire_2315,Université,Responsable_50,4136372,En attente,6,14,60
2316,Partenaire_2316,Entreprise,Responsable_21,4791645,Terminée,6,19,60
2317,Partenaire_2317,Institution,Responsable_1,1382286,Active,4,8,0
2318,Partenaire_2318,Association,Responsable_45,4669588,En attente,9,3,20
2319,Partenaire_2319,Entreprise,Responsable_16,1185179,Terminée,18,14,40
2320,Partenaire_2320,Association,Responsable_28,4619688,Active,5,5,20
2321,Partenaire_2321,Université,Responsable_42,4163409,Terminée,5,20,60
2322,Partenaire_2322,Institution,Responsable_23,1002995,En attente,5,13,40
2323,Partenaire_2323,Université,Responsable_37,2550252,En attente,0,0,30
2324,Partenaire_2324,Université,Responsable_21,1537851,Active,19,1,0
2325,Partenaire_2325,Université,Responsable_12,4072968,Active,16,7,20
2326,Partenaire_2326,Association,Responsable_30,1991755,Active,20,24,40
2327,Partenaire_2327,Association,Responsable_12,1617998,Suspendue,16,10,0
2328,Partenaire_2328,Université,Responsable_49,3830881,En attente,10,19,60
2329,Partenaire_2329,Association,Responsable_19,1133446,Suspendue,11,8,0
2330,Partenaire_2330,Association,Responsable_49,3885569,Terminée,13,15,60
2331,Partenaire_2331,Association,Responsable_15,1611431,Active,0,4,30
2332,Partenaire_2332,Entreprise,Responsable_16,3459395,Active,10,19,60
2333,Partenaire_2333,Université,Responsable_10,4701524,Active,2,3,50
2334,Partenaire_2334,Université,Responsable_35,4585342,En attente,18,11,20
2335,Partenaire_2335,Université,Responsable_47,836656,Terminée,4,2,0
2336,Partenaire_2336,Entreprise,Responsable_47,1830620,Active,0,11,30
2337,Partenaire_2337,Institution,Responsable_46,2056138,Active,10,8,0
2338,Partenaire_2338,Entreprise,Responsable_7,579250,Suspendue,15,7,0
2339,Partenaire_2339,Entreprise,Responsable_19,2991876,Terminée,1,6,30
2340,Partenaire_2340,Université,Responsable_47,497282,Suspendue,0,13,70
2341,Partenaire_2341,Institution,Responsable_18,1133164,Terminée,10,21,40
2342,Partenaire_2342,Entreprise,Responsable_31,3257331,Suspendue,3,12,20
2343,Partenaire_2343,Université,Responsable_6,4230863,En attente,16,22,60
2344,Partenaire_2344,Institution,Responsable_23,1879668,Suspendue,12,0,0
2345,Partenaire_2345,Entreprise,Responsable_33,4656656,Active,0,4,50
2346,Partenaire_2346,Université,Responsable_9,3593516,En attente,13,19,60
2347,Partenaire_2347,Association,Responsable_20,1826178,En attente,20,17,40
2348,Partenaire_2348,Université,Responsable_16,4326398,Active,15,21,60
2349,Partenaire_2349,Institution,Responsable_36,3587376,Terminée,16,5,20
2350,Partenaire_2350,Association,Responsable_35,1743203,Terminée,4,13,40
2351,Partenaire_2351,Université,Responsable_14,3922446,Active,7,24,60
2352,Partenaire_2352,Association,Responsable_20,1177048,Suspendue,18,20,40
2353,Partenaire_2353,Entreprise,Responsable_32,723518,En attente,2,7,30
2354,Partenaire_2354,Université,Responsable_40,2384890,Suspendue,2,21,70
2355,Partenaire_2355,Entreprise,Responsable_28,2606082,Active,5,3,0
2356,Partenaire_2356,Entreprise,Responsable_24,1821475,Suspendue,15,13,40
2357,Partenaire_2357,Université,Responsable_48,1300243,Active,4,2,0
2358,Partenaire_2358,Université,Responsable_19,2511090,En attente,2,22,70
2359,Partenaire_2359,Université,Responsable_30,2747204,En attente,2,9,30
2360,Partenaire_2360,Université,Responsable_7,4099363,Suspendue,10,10,20
2361,Partenaire_2361,Association,Responsable_38,2887590,Suspendue,0,11,30
2362,Partenaire_2362,Université,Responsable_33,4284607,Suspendue,11,13,60
2363,Partenaire_2363,Institution,Responsable_5,1305984,Suspendue,12,11,0
2364,Partenaire_2364,Entreprise,Responsable_9,1199019,Suspendue,2,24,70
2365,Partenaire_2365,Association,Responsable_43,2895140,En attente,0,2,30
2366,Partenaire_2366,Entreprise,Responsable_40,4601671,En attente,16,6,20
2367,Partenaire_2367,Institution,Responsable_22,1269235,Suspendue,12,19,40
2368,Partenaire_2368,Association,Responsable_46,3778306,En attente,11,1,20
2369,Partenaire_2369,Université,Responsable_5,3946868,Terminée,12,6,20
2370,Partenaire_2370,Entreprise,Responsable_15,4431576,Suspendue,6,16,60
2371,Partenaire_2371,Université,Responsable_8,2708678,Terminée,2,12,30
2372,Partenaire_2372,Association,Responsable_14,308273,Active,14,6,0
2373,Partenaire_2373,Association,Responsable_16,2342535,En attente,12,8,0
2374,Partenaire_2374,Association,Responsable_9,2151398,Suspendue,11,19,40
2375,Partenaire_2375,Institution,Responsable_40,833499,Terminée,20,5,0
2376,Partenaire_2376,Université,Responsable_29,3642248,En attente,15,12,20
2377,Partenaire_2377,Entreprise,Responsable_44,4274203,Terminée,12,9,20
2378,Partenaire_2378,Université,Responsable_26,4568029,Active,9,3,20
2379,Partenaire_2379,Institution,Responsable_7,3101680,Active,8,20,60
2380,Partenaire_2380,Institution,Responsable_21,1301499,Terminée,7,15,40
2381,Partenaire_2381,Entreprise,Responsable_46,4601806,En attente,16,8,20
2382,Partenaire_2382,Institution,Responsable_44,96441,En attente,9,22,40
2383,Partenaire_2383,Association,Responsable_13,3010155,En attente,7,15,60
2384,Partenaire_2384,Association,Responsable_49,1072201,En attente,12,18,40
2385,Partenaire_2385,Association,Responsable_37,1929793,Terminée,4,11,0
2386,Partenaire_2386,Entreprise,Responsable_23,2295312,Suspendue,6,20,40
2387,Partenaire_2387,Association,Responsable_32,3381451,Active,20,23,60
2388,Partenaire_2388,Université,Responsable_30,1591318,Terminée,1,21,70
2389,Partenaire_2389,Entreprise,Responsable_40,2603421,En attente,13,14,40
2390,Partenaire_2390,Entreprise,Responsable_43,4727478,Suspendue,11,8,20
2391,Partenaire_2391,Association,Responsable_22,2932194,Active,4,11,0
2392,Partenaire_2392,Association,Responsable_12,3309268,Suspendue,11,13,60
2393,Partenaire_2393,Entreprise,Responsable_47,713541,En attente,0,6,30
2394,Partenaire_2394,Institution,Responsable_7,689244,En attente,1,11,30
2395,Partenaire_2395,Université,Responsable_8,2297180,Suspendue,2,6,30
2396,Partenaire_2396,Institution,Responsable_27,122642,Suspendue,1,6,30
2397,Partenaire_2397,Entreprise,Responsable_11,2800618,En attente,9,15,40
2398,Partenaire_2398,Entreprise,Responsable_23,4951954,En attente,11,7,20
2399,Partenaire_2399,Association,Responsable_12,1509861,Active,17,8,0
2400,Partenaire_2400,Entreprise,Responsable_4,1607919,Suspendue,4,5,0
2401,Partenaire_2401,Entreprise,Responsable_28,4172937,En attente,12,9,20
2402,Partenaire_2402,Institution,Responsable_23,4784566,Suspendue,7,21,60
2403,Partenaire_2403,Institution,Responsable_9,625047,Active,5,2,0
2404,Partenaire_2404,Université,Responsable_44,2118225,Active,19,11,0
2405,Partenaire_2405,Association,Responsable_19,1304878,Terminée,1,21,70
2406,Partenaire_2406,Université,Responsable_33,536148,Terminée,1,7,30
2407,Partenaire_2407,Université,Responsable_15,1622887,Terminée,7,16,40
2408,Partenaire_2408,Université,Responsable_37,1115265,Terminée,9,17,40
2409,Partenaire_2409,Institution,Responsable_46,2916589,Terminée,13,20,40
2410,Partenaire_2410,Entreprise,Responsable_3,1187252,En attente,16,17,40
2411,Partenaire_2411,Entreprise,Responsable_21,314810,En attente,11,6,0
2412,Partenaire_2412,Association,Responsable_39,2709619,Active,9,18,40
2413,Partenaire_2413,Université,Responsable_1,4077521,Suspendue,4,16,60
2414,Partenaire_2414,Entreprise,Responsable_38,2820352,Active,11,7,0
2415,Partenaire_2415,Université,Responsable_46,4298749,Suspendue,18,8,20
2416,Partenaire_2416,Institution,Responsable_4,2827339,Terminée,17,20,40
2417,Partenaire_2417,Université,Responsable_1,1219866,Terminée,16,24,40
2418,Partenaire_2418,Entreprise,Responsable_21,4505823,Terminée,11,2,20
2419,Partenaire_2419,Université,Responsable_23,1927907,Active,5,19,40
2420,Partenaire_2420,Entreprise,Responsable_29,1605996,Terminée,10,22,40
2421,Partenaire_2421,Université,Responsable_35,2879577,Suspendue,16,5,0
2422,Partenaire_2422,Entreprise,Responsable_25,1452515,Terminée,14,10,0
2423,Partenaire_2423,Université,Responsable_29,2946677,Terminée,16,12,0
2424,Partenaire_2424,Institution,Responsable_20,1715505,Suspendue,9,22,40
2425,Partenaire_2425,Entreprise,Responsable_7,2311547,Active,20,6,0
2426,Partenaire_2426,Entreprise,Responsable_43,2289963,Terminée,4,15,40
2427,Partenaire_2427,Institution,Responsable_47,1831776,Suspendue,8,4,0
2428,Partenaire_2428,Association,Responsable_13,4588877,Active,1,10,50
2429,Partenaire_2429,Entreprise,Responsable_30,3606643,Terminée,12,4,20
2430,Partenaire_2430,Institution,Responsable_10,4561156,Suspendue,19,10,20
2431,Partenaire_2431,Entreprise,Responsable_47,299637,En attente,11,18,40
2432,Partenaire_2432,Institution,Responsable_3,4502528,Terminée,8,13,60
2433,Partenaire_2433,Université,Responsable_2,4463465,Suspendue,0,7,50
2434,Partenaire_2434,Entreprise,Responsable_48,2621507,Active,20,1,0
2435,Partenaire_2435,Association,Responsable_35,1760545,Suspendue,0,13,70
2436,Partenaire_2436,Association,Responsable_42,4718762,En attente,7,18,60
2437,Partenaire_2437,Entreprise,Responsable_2,2413401,Active,2,9,30
2438,Partenaire_2438,Université,Responsable_29,1449098,Suspendue,9,13,40
2439,Partenaire_2439,Entreprise,Responsable_39,3193148,Terminée,0,7,50
2440,Partenaire_2440,Université,Responsable_34,4014048,Terminée,12,1,20
2441,Partenaire_2441,Université,Responsable_33,2020539,Suspendue,19,7,0
2442,Partenaire_2442,Entreprise,Responsable_3,1999375,En attente,13,3,0
2443,Partenaire_2443,Entreprise,Responsable_16,424683,Active,20,4,0
2444,Partenaire_2444,Institution,Responsable_6,2697684,Terminée,3,17,40
2445,Partenaire_2445,Université,Responsable_29,1241063,Active,0,1,30
2446,Partenaire_2446,Institution,Responsable_19,2699878,En attente,20,22,40
2447,Partenaire_2447,Institution,Responsable_27,342346,Suspendue,13,4,0
